Date,Adset,URL,Platform,Spend,Visitors,Leads,SiteVisits,Closure,Project
2025-11-01,Adset-7,URL-356,WhatsApp,15204,91333,1632,55,7,ASBL Spectra
2025-11-01,Adset-11,URL-164,Meta,1841,40331,1835,16,26,ASBL Loft
2025-11-01,Adset-10,URL-378,Facebook,14502,50151,1557,17,21,Skyline Towers
2025-11-01,Adset-2,URL-164,WhatsApp,11525,66169,2885,19,3,ASBL Lakeside
2025-11-01,Adset-13,URL-366,LinkedIn,8040,11027,2590,97,4,Skyline Towers
2025-11-01,Adset-12,URL-481,Google,6556,27231,2498,57,9,Skyline Towers
2025-11-01,Adset-12,URL-366,YouTube,2336,49422,2592,66,10,ASBL Loft
2025-11-01,Adset-12,URL-378,Instagram,10832,84038,2727,8,12,Sunshine Meadows
2025-11-01,Adset-13,URL-481,Google,13973,12653,2578,52,19,ASBL Spectra
2025-11-01,Adset-9,URL-378,YouTube,17813,79661,1687,27,7,Sunshine Meadows
2025-11-01,Adset-7,URL-164,Meta,12842,86924,2692,24,21,ASBL Spire
2025-11-01,Adset-2,URL-116,YouTube,12579,70332,2216,12,7,ASBL Palm
2025-11-01,Adset-8,URL-412,Meta,1381,50047,1856,68,21,GreenNest Residency
2025-11-01,Adset-1,URL-432,YouTube,12967,29479,1401,31,8,Skyline Towers
2025-11-01,Adset-2,URL-400,Facebook,15896,5499,1840,35,20,ASBL Loft
2025-11-01,Adset-11,URL-437,Instagram,14966,58660,2510,9,20,Elite Enclave
2025-11-01,Adset-12,URL-116,WhatsApp,6357,71098,2992,52,7,ASBL Spire
2025-11-01,Adset-3,URL-432,Instagram,2020,24795,1119,66,19,Skyline Towers
2025-11-01,Adset-6,URL-116,Instagram,19551,25222,2509,99,15,GreenNest Residency
2025-11-01,Adset-8,URL-125,WhatsApp,15827,99339,1016,92,21,Elite Enclave
2025-11-01,Adset-14,URL-432,Facebook,6088,58973,2323,28,14,GreenNest Residency
2025-11-01,Adset-9,URL-301,YouTube,7494,56828,2019,44,8,ASBL Palm
2025-11-01,Adset-12,URL-356,YouTube,4186,6066,1727,54,12,Skyline Towers
2025-11-01,Adset-9,URL-301,LinkedIn,9788,81709,2998,79,0,Elite Enclave
2025-11-01,Adset-5,URL-424,LinkedIn,17858,61380,1855,50,25,ASBL Lakeside
2025-11-02,Adset-12,URL-366,LinkedIn,18128,25313,2410,1,19,ASBL Spire
2025-11-02,Adset-6,URL-172,Facebook,8456,31206,1821,44,7,Sunshine Meadows
2025-11-02,Adset-2,URL-356,YouTube,12832,41412,2846,94,20,GreenNest Residency
2025-11-02,Adset-9,URL-323,LinkedIn,6050,34242,2910,1,7,ASBL Spire
2025-11-02,Adset-8,URL-366,YouTube,3942,71096,2417,50,21,Elite Enclave
2025-11-02,Adset-4,URL-424,YouTube,17470,86706,2561,70,7,GreenNest Residency
2025-11-02,Adset-1,URL-323,Instagram,7052,75050,1354,79,14,Skyline Towers
2025-11-02,Adset-3,URL-339,Facebook,3611,87584,2263,18,10,Skyline Towers
2025-11-02,Adset-2,URL-457,WhatsApp,16182,66603,1373,27,16,ASBL Lakeside
2025-11-02,Adset-8,URL-432,LinkedIn,8831,76915,2020,52,14,Sunshine Meadows
2025-11-02,Adset-7,URL-437,Meta,18865,58654,2788,1,9,ASBL Spire
2025-11-02,Adset-7,URL-339,Google,7725,61892,1831,96,18,Skyline Towers
2025-11-02,Adset-14,URL-323,Facebook,16482,14086,2560,52,7,Skyline Towers
2025-11-02,Adset-12,URL-125,Instagram,6990,55149,2763,19,8,ASBL Lakeside
2025-11-02,Adset-10,URL-164,Facebook,16440,35171,1832,46,5,ASBL Spire
2025-11-02,Adset-10,URL-432,WhatsApp,9599,92128,1968,92,4,Skyline Towers
2025-11-02,Adset-2,URL-164,Facebook,17252,15933,1643,87,2,GreenNest Residency
2025-11-02,Adset-6,URL-400,WhatsApp,12106,92112,1739,84,4,ASBL Lakeside
2025-11-02,Adset-11,URL-457,YouTube,19569,54951,2238,89,6,Riverfront Homes
2025-11-02,Adset-12,URL-327,Instagram,16706,33808,1369,58,20,ASBL Lakeside
2025-11-02,Adset-2,URL-366,Instagram,4983,14146,1458,0,17,ASBL Loft
2025-11-02,Adset-2,URL-339,Google,6686,38357,2756,78,17,Sunshine Meadows
2025-11-02,Adset-2,URL-377,WhatsApp,3361,93344,1020,73,20,Elite Enclave
2025-11-02,Adset-10,URL-412,WhatsApp,9300,49132,2008,90,16,GreenNest Residency
2025-11-02,Adset-12,URL-301,YouTube,12231,14827,2843,26,18,ASBL Spire
2025-11-02,Adset-11,URL-378,YouTube,15238,50768,2347,29,24,Elite Enclave
2025-11-02,Adset-10,URL-457,Facebook,13069,91631,2574,0,27,ASBL Loft
2025-11-02,Adset-11,URL-412,Google,8147,88932,2939,16,12,Elite Enclave
2025-11-02,Adset-1,URL-301,Meta,17183,79575,1943,67,13,GreenNest Residency
2025-11-02,Adset-1,URL-327,WhatsApp,16639,24540,1235,24,5,ASBL Lakeside
2025-11-02,Adset-13,URL-323,LinkedIn,12948,70666,2088,47,20,Skyline Towers
2025-11-02,Adset-9,URL-481,Facebook,2722,71431,1724,4,25,Elite Enclave
2025-11-03,Adset-1,URL-437,Facebook,9275,73728,1241,38,22,Elite Enclave
2025-11-03,Adset-3,URL-377,WhatsApp,14280,69263,1581,80,13,Elite Enclave
2025-11-03,Adset-3,URL-400,Google,11086,64907,1406,50,26,ASBL Palm
2025-11-03,Adset-9,URL-366,Facebook,6074,46591,2624,36,27,GreenNest Residency
2025-11-03,Adset-4,URL-172,Instagram,14856,28120,1358,1,9,Skyline Towers
2025-11-03,Adset-12,URL-457,Instagram,1694,76389,2915,62,17,Skyline Towers
2025-11-03,Adset-2,URL-301,WhatsApp,9677,10728,2090,35,4,Sunshine Meadows
2025-11-03,Adset-8,URL-437,Instagram,13727,83163,2252,85,25,ASBL Spectra
2025-11-03,Adset-5,URL-339,Facebook,19248,19942,1371,46,19,ASBL Spire
2025-11-03,Adset-11,URL-172,Google,16328,62613,2005,3,23,ASBL Spectra
2025-11-03,Adset-4,URL-481,Meta,18020,86205,1860,94,21,ASBL Spectra
2025-11-03,Adset-10,URL-246,Instagram,16398,35384,2911,59,23,ASBL Spectra
2025-11-03,Adset-14,URL-327,Facebook,2080,71934,2898,68,29,GreenNest Residency
2025-11-03,Adset-2,URL-424,Meta,4243,80312,2288,78,17,ASBL Palm
2025-11-03,Adset-6,URL-400,Meta,5181,66873,1602,46,25,ASBL Spectra
2025-11-03,Adset-3,URL-164,Google,11903,44985,1139,25,17,Skyline Towers
2025-11-03,Adset-1,URL-116,LinkedIn,6126,70375,2363,85,5,Riverfront Homes
2025-11-03,Adset-2,URL-481,Facebook,17178,55742,1961,25,4,ASBL Spire
2025-11-03,Adset-12,URL-432,YouTube,10445,18386,1616,76,22,ASBL Spectra
2025-11-03,Adset-12,URL-481,Facebook,7749,23123,2845,25,8,ASBL Spire
2025-11-03,Adset-1,URL-323,LinkedIn,8911,45025,1146,24,14,Riverfront Homes
2025-11-03,Adset-14,URL-437,YouTube,1780,63090,1369,66,26,GreenNest Residency
2025-11-03,Adset-11,URL-412,Instagram,18795,98158,2872,9,12,Skyline Towers
2025-11-03,Adset-13,URL-246,Google,3314,38112,2988,10,4,ASBL Spire
2025-11-03,Adset-10,URL-339,LinkedIn,2970,84333,2990,85,3,Sunshine Meadows
2025-11-03,Adset-11,URL-481,Google,10195,57631,1164,2,16,ASBL Spectra
2025-11-03,Adset-2,URL-172,Google,14506,47102,2354,72,1,Riverfront Homes
2025-11-03,Adset-4,URL-327,Facebook,8330,97935,2904,89,29,ASBL Loft
2025-11-03,Adset-1,URL-356,Instagram,19915,37233,1737,20,24,Skyline Towers
2025-11-04,Adset-3,URL-377,Facebook,9565,85859,2304,10,11,Sunshine Meadows
2025-11-04,Adset-6,URL-172,Google,11203,56445,1995,6,9,ASBL Spire
2025-11-04,Adset-6,URL-432,Google,17156,60959,1722,21,15,ASBL Palm
2025-11-04,Adset-13,URL-164,LinkedIn,15690,6449,2801,47,3,ASBL Loft
2025-11-04,Adset-5,URL-437,Instagram,2880,57032,1740,59,1,Skyline Towers
2025-11-04,Adset-4,URL-327,Facebook,1487,62082,2867,16,11,Skyline Towers
2025-11-04,Adset-2,URL-172,Meta,2066,20907,1826,18,4,Sunshine Meadows
2025-11-04,Adset-8,URL-377,WhatsApp,11806,38892,2464,48,12,ASBL Palm
2025-11-04,Adset-10,URL-164,Meta,19343,78715,2741,29,28,ASBL Lakeside
2025-11-04,Adset-10,URL-481,Instagram,12168,30737,1385,30,13,ASBL Spire
2025-11-04,Adset-1,URL-366,Meta,3570,27955,1840,14,29,ASBL Loft
2025-11-04,Adset-3,URL-366,LinkedIn,3965,7708,1983,66,0,ASBL Lakeside
2025-11-04,Adset-8,URL-172,YouTube,6142,76002,2364,26,1,Sunshine Meadows
2025-11-04,Adset-2,URL-437,LinkedIn,7965,55996,2813,21,5,Skyline Towers
2025-11-04,Adset-2,URL-339,Meta,8194,75112,2848,34,19,ASBL Spire
2025-11-04,Adset-1,URL-172,LinkedIn,6130,83091,1367,44,17,ASBL Spectra
2025-11-04,Adset-6,URL-377,Instagram,14913,21909,1764,39,21,ASBL Palm
2025-11-04,Adset-7,URL-481,LinkedIn,8975,6859,2107,67,1,ASBL Spire
2025-11-04,Adset-1,URL-125,Meta,6493,45091,2866,67,4,ASBL Lakeside
2025-11-04,Adset-14,URL-481,Google,8196,88343,2258,86,19,ASBL Spire
2025-11-04,Adset-3,URL-125,WhatsApp,2070,22819,1846,44,10,ASBL Lakeside
2025-11-04,Adset-1,URL-378,WhatsApp,13855,28815,2059,37,4,ASBL Loft
2025-11-04,Adset-8,URL-116,Google,4336,24051,1261,41,28,ASBL Spectra
2025-11-04,Adset-7,URL-301,WhatsApp,8487,93019,2272,45,5,GreenNest Residency
2025-11-04,Adset-11,URL-424,LinkedIn,8871,99057,1961,41,13,ASBL Palm
2025-11-04,Adset-10,URL-378,Meta,8283,12271,1400,48,2,ASBL Spectra
2025-11-04,Adset-3,URL-327,YouTube,13794,19422,1477,98,5,ASBL Palm
2025-11-04,Adset-8,URL-172,Google,4311,80019,1999,60,19,Skyline Towers
2025-11-04,Adset-3,URL-437,Meta,15068,61373,1110,17,26,GreenNest Residency
2025-11-04,Adset-13,URL-125,Meta,1377,53800,1447,27,13,ASBL Loft
2025-11-04,Adset-6,URL-457,Facebook,3159,28436,2692,15,1,ASBL Loft
2025-11-05,Adset-3,URL-301,Instagram,5180,94491,1708,43,21,Elite Enclave
2025-11-05,Adset-5,URL-424,WhatsApp,16223,84585,2254,28,25,ASBL Spire
2025-11-05,Adset-4,URL-356,Instagram,15607,14087,1524,48,22,Riverfront Homes
2025-11-05,Adset-4,URL-400,Meta,4195,36726,2428,96,22,GreenNest Residency
2025-11-05,Adset-3,URL-323,Google,11422,40833,2392,9,18,Elite Enclave
2025-11-05,Adset-12,URL-457,LinkedIn,17491,38012,2670,89,26,ASBL Palm
2025-11-05,Adset-10,URL-172,Google,3554,59480,1569,49,26,ASBL Palm
2025-11-05,Adset-1,URL-437,Instagram,2169,67176,1895,70,11,ASBL Palm
2025-11-05,Adset-8,URL-172,Facebook,7684,25976,2417,27,6,GreenNest Residency
2025-11-05,Adset-11,URL-366,LinkedIn,15690,82568,2016,35,16,ASBL Spectra
2025-11-05,Adset-3,URL-323,LinkedIn,9883,92555,1215,40,0,Sunshine Meadows
2025-11-05,Adset-14,URL-400,Meta,15676,51224,2888,64,15,Skyline Towers
2025-11-05,Adset-11,URL-378,Facebook,5264,82483,2872,45,9,Sunshine Meadows
2025-11-05,Adset-4,URL-356,Meta,13949,49251,2738,96,19,GreenNest Residency
2025-11-05,Adset-4,URL-356,YouTube,10688,18968,2108,11,11,Elite Enclave
2025-11-05,Adset-12,URL-339,Google,11380,89098,2923,68,21,Sunshine Meadows
2025-11-05,Adset-6,URL-339,WhatsApp,4863,19533,2857,30,7,GreenNest Residency
2025-11-05,Adset-5,URL-412,WhatsApp,6672,90761,2095,5,13,Skyline Towers
2025-11-05,Adset-6,URL-481,Facebook,14435,66609,2842,76,19,ASBL Spire
2025-11-05,Adset-14,URL-432,Google,9222,36654,1839,35,2,Elite Enclave
2025-11-05,Adset-1,URL-301,Instagram,4599,67835,1697,66,25,GreenNest Residency
2025-11-05,Adset-1,URL-356,WhatsApp,12188,48479,1646,86,11,Skyline Towers
2025-11-05,Adset-12,URL-125,WhatsApp,17315,72518,2418,66,16,Elite Enclave
2025-11-05,Adset-7,URL-424,Instagram,3665,62242,1999,31,19,Elite Enclave
2025-11-05,Adset-3,URL-366,Meta,13582,34692,2862,75,12,GreenNest Residency
2025-11-05,Adset-2,URL-301,Facebook,17118,31216,1648,1,25,Riverfront Homes
2025-11-05,Adset-8,URL-400,YouTube,17714,58703,2064,11,5,Elite Enclave
2025-11-05,Adset-8,URL-327,YouTube,13008,85255,1913,49,11,Elite Enclave
2025-11-05,Adset-1,URL-424,Facebook,6864,85924,2693,63,21,Sunshine Meadows
2025-11-05,Adset-12,URL-327,Google,10943,58694,1673,50,21,ASBL Loft
2025-11-05,Adset-2,URL-400,Meta,1202,94054,1319,11,21,Sunshine Meadows
2025-11-05,Adset-11,URL-323,LinkedIn,11170,82324,2853,1,11,ASBL Spire
2025-11-05,Adset-13,URL-125,WhatsApp,9531,92916,1618,95,25,ASBL Lakeside
2025-11-05,Adset-9,URL-432,LinkedIn,9911,92198,1863,14,11,Sunshine Meadows
2025-11-05,Adset-13,URL-412,LinkedIn,19300,80838,1853,33,4,ASBL Lakeside
2025-11-05,Adset-8,URL-377,Instagram,9302,46425,2582,55,7,Sunshine Meadows
2025-11-05,Adset-7,URL-366,Instagram,15853,19571,2627,99,0,Riverfront Homes
2025-11-05,Adset-5,URL-400,Facebook,16492,98011,2490,56,1,Elite Enclave
2025-11-05,Adset-5,URL-457,Facebook,3176,44023,1862,86,29,ASBL Loft
2025-11-05,Adset-5,URL-116,Instagram,11260,91789,2589,15,17,Elite Enclave
2025-11-05,Adset-12,URL-356,Google,10116,72143,2669,12,19,Sunshine Meadows
2025-11-05,Adset-4,URL-116,Facebook,13479,11932,2291,41,1,Skyline Towers
2025-11-05,Adset-2,URL-437,Google,3628,60272,1837,28,0,Skyline Towers
2025-11-05,Adset-7,URL-172,Meta,8119,73483,2054,51,28,ASBL Spire
2025-11-06,Adset-14,URL-481,LinkedIn,18144,21108,1394,3,17,ASBL Palm
2025-11-06,Adset-14,URL-424,YouTube,6540,38068,2570,63,15,ASBL Lakeside
2025-11-06,Adset-7,URL-246,Meta,6077,83145,2318,40,19,ASBL Spire
2025-11-06,Adset-10,URL-172,Meta,5189,85349,2132,23,11,ASBL Loft
2025-11-06,Adset-11,URL-339,LinkedIn,14620,38448,2065,51,25,Skyline Towers
2025-11-06,Adset-1,URL-457,Meta,5326,63991,2471,19,14,ASBL Loft
2025-11-06,Adset-11,URL-400,YouTube,8320,56618,2465,51,20,Skyline Towers
2025-11-06,Adset-2,URL-481,Facebook,2016,20303,1636,73,1,GreenNest Residency
2025-11-06,Adset-14,URL-116,Meta,14111,30124,1980,91,16,ASBL Lakeside
2025-11-06,Adset-13,URL-481,Facebook,2473,61400,2833,75,1,Riverfront Homes
2025-11-06,Adset-14,URL-301,Meta,11589,93221,2285,30,19,GreenNest Residency
2025-11-06,Adset-6,URL-323,LinkedIn,14441,7259,2981,20,26,ASBL Loft
2025-11-06,Adset-3,URL-424,WhatsApp,14805,53778,1438,36,8,Skyline Towers
2025-11-06,Adset-10,URL-437,LinkedIn,16238,67582,2522,22,20,ASBL Loft
2025-11-06,Adset-11,URL-378,Meta,18170,77424,1288,38,5,ASBL Spire
2025-11-06,Adset-9,URL-457,Meta,7596,10925,2599,11,14,ASBL Lakeside
2025-11-06,Adset-11,URL-164,Google,15652,18982,2213,27,15,ASBL Lakeside
2025-11-06,Adset-5,URL-377,YouTube,10582,8394,1849,1,23,ASBL Spire
2025-11-06,Adset-5,URL-378,Meta,13816,93296,2879,79,11,Riverfront Homes
2025-11-06,Adset-3,URL-356,WhatsApp,9748,18021,2871,28,4,Skyline Towers
2025-11-06,Adset-4,URL-164,Google,10269,70108,1604,55,16,ASBL Palm
2025-11-06,Adset-7,URL-424,Instagram,15771,90820,2000,35,16,GreenNest Residency
2025-11-06,Adset-4,URL-378,WhatsApp,6886,62929,2497,85,15,Sunshine Meadows
2025-11-06,Adset-9,URL-481,YouTube,14945,81737,2233,74,13,Sunshine Meadows
2025-11-06,Adset-4,URL-481,Google,12495,78060,2410,6,19,Riverfront Homes
2025-11-06,Adset-8,URL-378,YouTube,4846,75364,1303,81,16,ASBL Spectra
2025-11-06,Adset-3,URL-125,WhatsApp,13829,32372,1986,1,13,Skyline Towers
2025-11-06,Adset-8,URL-400,Google,4764,80881,1632,22,29,Elite Enclave
2025-11-06,Adset-13,URL-366,Meta,16905,57827,1244,1,2,Sunshine Meadows
2025-11-06,Adset-4,URL-481,WhatsApp,6449,61114,2995,72,7,ASBL Spire
2025-11-06,Adset-4,URL-356,Meta,3340,43065,2209,54,7,ASBL Palm
2025-11-06,Adset-13,URL-301,Instagram,2439,13213,2750,91,29,ASBL Spire
2025-11-06,Adset-4,URL-366,Google,8373,28046,1102,36,13,Riverfront Homes
2025-11-06,Adset-3,URL-246,Google,6968,11432,2970,74,28,ASBL Palm
2025-11-06,Adset-2,URL-377,Meta,12147,97642,1270,30,17,Sunshine Meadows
2025-11-06,Adset-10,URL-400,LinkedIn,2740,6288,1774,76,9,Sunshine Meadows
2025-11-06,Adset-7,URL-424,YouTube,7106,33029,1497,33,23,Elite Enclave
2025-11-06,Adset-3,URL-125,Facebook,11987,90127,2046,46,19,ASBL Spire
2025-11-06,Adset-13,URL-412,Meta,8437,82345,1233,69,20,Elite Enclave
2025-11-07,Adset-5,URL-327,Meta,5774,55575,1519,41,23,GreenNest Residency
2025-11-07,Adset-4,URL-366,YouTube,8438,46676,2360,49,4,GreenNest Residency
2025-11-07,Adset-14,URL-400,Instagram,2947,59423,2715,48,2,ASBL Lakeside
2025-11-07,Adset-12,URL-366,LinkedIn,4134,5867,2558,1,16,ASBL Palm
2025-11-07,Adset-7,URL-366,Instagram,9902,84447,1294,51,8,ASBL Loft
2025-11-07,Adset-5,URL-424,LinkedIn,7406,93009,1684,9,24,Sunshine Meadows
2025-11-07,Adset-2,URL-172,Google,19653,55827,2289,78,0,ASBL Palm
2025-11-07,Adset-11,URL-172,Instagram,6565,79638,1313,96,3,Skyline Towers
2025-11-07,Adset-3,URL-457,Meta,8940,23502,1124,25,21,GreenNest Residency
2025-11-07,Adset-2,URL-327,LinkedIn,16562,32143,2249,20,10,Sunshine Meadows
2025-11-07,Adset-14,URL-378,WhatsApp,10084,15218,1187,55,0,GreenNest Residency
2025-11-07,Adset-6,URL-172,Google,7054,54709,2497,77,28,ASBL Palm
2025-11-07,Adset-10,URL-481,Meta,17254,79132,1664,39,17,ASBL Palm
2025-11-07,Adset-12,URL-378,YouTube,6039,66252,1726,49,10,ASBL Palm
2025-11-07,Adset-7,URL-356,Meta,19073,8915,1823,40,25,ASBL Palm
2025-11-07,Adset-4,URL-116,YouTube,18967,76705,2268,90,10,ASBL Lakeside
2025-11-07,Adset-10,URL-323,LinkedIn,14791,17184,2948,77,12,ASBL Loft
2025-11-07,Adset-9,URL-125,Meta,15639,37720,2216,66,7,Skyline Towers
2025-11-07,Adset-8,URL-327,Google,9462,17086,2093,26,8,Skyline Towers
2025-11-07,Adset-3,URL-356,WhatsApp,13751,35752,1504,62,13,Elite Enclave
2025-11-07,Adset-5,URL-164,Facebook,14660,43908,2260,46,9,Sunshine Meadows
2025-11-07,Adset-7,URL-125,YouTube,10079,87554,1933,20,29,ASBL Lakeside
2025-11-07,Adset-6,URL-246,WhatsApp,18377,97623,2246,45,24,ASBL Palm
2025-11-07,Adset-14,URL-437,Meta,17859,94592,2262,33,8,Skyline Towers
2025-11-07,Adset-14,URL-339,Instagram,15042,44456,1853,97,10,Riverfront Homes
2025-11-07,Adset-10,URL-424,YouTube,8881,56650,1977,30,24,Sunshine Meadows
2025-11-07,Adset-6,URL-377,Instagram,18016,22451,2058,72,13,ASBL Palm
2025-11-07,Adset-9,URL-412,WhatsApp,7491,97395,1041,83,10,Riverfront Homes
2025-11-07,Adset-7,URL-378,LinkedIn,3448,42202,2872,56,28,Sunshine Meadows
2025-11-07,Adset-8,URL-437,Meta,5885,73551,2312,41,4,Skyline Towers
2025-11-07,Adset-10,URL-457,YouTube,4148,75636,1908,25,17,Riverfront Homes
2025-11-07,Adset-6,URL-356,WhatsApp,18322,19522,2312,66,22,Sunshine Meadows
2025-11-08,Adset-13,URL-400,LinkedIn,6379,51116,1288,65,18,Elite Enclave
2025-11-08,Adset-11,URL-481,Google,7587,47935,2400,58,1,ASBL Spire
2025-11-08,Adset-7,URL-412,Instagram,1003,59514,1516,81,0,Skyline Towers
2025-11-08,Adset-11,URL-366,Instagram,1465,27834,1605,73,5,ASBL Spectra
2025-11-08,Adset-4,URL-172,LinkedIn,3099,33401,2087,38,16,Elite Enclave
2025-11-08,Adset-3,URL-457,YouTube,13562,80382,2351,94,3,ASBL Spectra
2025-11-08,Adset-12,URL-323,YouTube,3521,98533,2214,31,27,Elite Enclave
2025-11-08,Adset-2,URL-116,YouTube,9840,14270,1666,3,11,GreenNest Residency
2025-11-08,Adset-11,URL-400,Meta,14772,49423,2039,0,9,GreenNest Residency
2025-11-08,Adset-6,URL-481,Meta,14694,26720,2413,18,5,GreenNest Residency
2025-11-08,Adset-12,URL-246,LinkedIn,14877,23362,1964,59,18,ASBL Loft
2025-11-08,Adset-13,URL-116,Google,6671,94452,1157,2,16,ASBL Spire
2025-11-08,Adset-10,URL-432,Google,12171,23320,2727,89,17,Skyline Towers
2025-11-08,Adset-11,URL-457,LinkedIn,14438,21189,2730,4,13,Skyline Towers
2025-11-08,Adset-10,URL-323,WhatsApp,5880,30892,1633,28,25,ASBL Lakeside
2025-11-08,Adset-11,URL-424,LinkedIn,16933,13189,2346,46,13,Riverfront Homes
2025-11-08,Adset-9,URL-424,Instagram,16262,10459,1330,1,28,ASBL Lakeside
2025-11-08,Adset-14,URL-378,Google,13292,30087,1193,5,1,ASBL Spectra
2025-11-08,Adset-14,URL-172,Meta,1217,90539,2829,64,8,ASBL Lakeside
2025-11-08,Adset-14,URL-246,Instagram,8678,29257,1852,29,24,GreenNest Residency
2025-11-08,Adset-12,URL-377,YouTube,17787,72498,1917,58,22,Riverfront Homes
2025-11-08,Adset-1,URL-481,YouTube,19911,77959,1285,10,16,GreenNest Residency
2025-11-08,Adset-13,URL-125,WhatsApp,13865,50584,2339,15,2,ASBL Palm
2025-11-08,Adset-13,URL-172,Facebook,8383,82208,2437,74,5,ASBL Palm
2025-11-08,Adset-3,URL-339,Facebook,4634,97274,1797,22,19,ASBL Spectra
2025-11-08,Adset-6,URL-356,LinkedIn,8478,78550,1404,44,13,ASBL Spectra
2025-11-09,Adset-2,URL-437,LinkedIn,8272,9708,1063,32,22,Sunshine Meadows
2025-11-09,Adset-9,URL-366,WhatsApp,11003,34655,2318,9,18,ASBL Spire
2025-11-09,Adset-8,URL-116,YouTube,10271,70508,1170,52,20,Elite Enclave
2025-11-09,Adset-9,URL-481,YouTube,13144,32051,1815,44,27,ASBL Spectra
2025-11-09,Adset-4,URL-246,Google,16193,94571,1219,16,24,Elite Enclave
2025-11-09,Adset-8,URL-437,Google,5413,85605,1742,42,18,ASBL Spectra
2025-11-09,Adset-3,URL-377,Google,18432,86029,2058,81,28,Riverfront Homes
2025-11-09,Adset-14,URL-327,Facebook,4095,80309,2090,74,4,Elite Enclave
2025-11-09,Adset-13,URL-339,Facebook,15044,48388,1612,72,10,ASBL Loft
2025-11-09,Adset-6,URL-424,Facebook,5814,54134,2604,58,17,GreenNest Residency
2025-11-09,Adset-2,URL-424,WhatsApp,14609,72975,2946,14,28,ASBL Lakeside
2025-11-09,Adset-5,URL-377,Instagram,17550,35065,2396,64,25,ASBL Spectra
2025-11-09,Adset-3,URL-457,Meta,9362,25801,1332,89,27,Riverfront Homes
2025-11-09,Adset-3,URL-339,Google,6265,75194,1464,57,5,Elite Enclave
2025-11-09,Adset-12,URL-323,Google,9674,56268,2400,14,27,ASBL Palm
2025-11-09,Adset-13,URL-400,YouTube,9828,30274,1553,27,20,ASBL Spectra
2025-11-09,Adset-13,URL-377,Instagram,8520,46870,2108,24,14,ASBL Loft
2025-11-09,Adset-12,URL-246,WhatsApp,11516,53320,2255,61,20,GreenNest Residency
2025-11-09,Adset-6,URL-323,Meta,1551,19124,2372,76,15,ASBL Palm
2025-11-09,Adset-1,URL-412,LinkedIn,10073,55852,2340,91,16,GreenNest Residency
2025-11-09,Adset-13,URL-323,Google,7149,23355,2642,24,15,Skyline Towers
2025-11-09,Adset-4,URL-323,WhatsApp,1293,76235,2984,68,7,Sunshine Meadows
2025-11-09,Adset-6,URL-412,Facebook,8251,35481,1296,89,3,ASBL Spectra
2025-11-09,Adset-6,URL-412,LinkedIn,3749,68233,1122,0,6,Sunshine Meadows
2025-11-09,Adset-6,URL-377,LinkedIn,2226,83773,2421,33,4,GreenNest Residency
2025-11-09,Adset-7,URL-116,Facebook,6644,82068,2201,38,22,Riverfront Homes
2025-11-09,Adset-1,URL-164,YouTube,19109,97353,2007,77,23,GreenNest Residency
2025-11-09,Adset-13,URL-356,Meta,8855,19280,1860,97,16,GreenNest Residency
2025-11-09,Adset-1,URL-424,YouTube,12033,69708,1883,6,12,ASBL Palm
2025-11-09,Adset-2,URL-377,WhatsApp,13327,89550,1253,6,6,Sunshine Meadows
2025-11-09,Adset-7,URL-481,YouTube,6710,20597,1583,37,8,ASBL Palm
2025-11-09,Adset-12,URL-457,Meta,3902,37423,1452,30,18,ASBL Spire
2025-11-10,Adset-10,URL-481,YouTube,13294,92192,2712,24,19,Skyline Towers
2025-11-10,Adset-1,URL-432,WhatsApp,16138,18596,2529,61,5,Riverfront Homes
2025-11-10,Adset-4,URL-125,WhatsApp,7135,67446,2451,22,9,ASBL Loft
2025-11-10,Adset-14,URL-400,YouTube,19353,98402,1943,88,10,ASBL Spire
2025-11-10,Adset-4,URL-432,YouTube,9820,39541,2354,67,27,Sunshine Meadows
2025-11-10,Adset-9,URL-356,Meta,15576,28074,1944,66,4,ASBL Palm
2025-11-10,Adset-8,URL-366,Facebook,4396,86964,2354,56,21,ASBL Palm
2025-11-10,Adset-4,URL-323,LinkedIn,15597,22313,1309,2,20,Riverfront Homes
2025-11-10,Adset-10,URL-377,Instagram,1930,89378,1527,28,11,Riverfront Homes
2025-11-10,Adset-2,URL-356,LinkedIn,5035,35445,1972,68,12,GreenNest Residency
2025-11-10,Adset-5,URL-323,LinkedIn,6788,95064,1301,19,13,Riverfront Homes
2025-11-10,Adset-14,URL-432,YouTube,13135,60723,2574,86,12,ASBL Spire
2025-11-10,Adset-11,URL-323,YouTube,16738,31577,2356,84,5,ASBL Lakeside
2025-11-10,Adset-4,URL-356,LinkedIn,6137,16312,2396,22,21,ASBL Lakeside
2025-11-10,Adset-13,URL-246,YouTube,17451,78486,1166,69,21,ASBL Lakeside
2025-11-10,Adset-4,URL-327,YouTube,18141,85183,2135,87,23,ASBL Loft
2025-11-10,Adset-12,URL-125,WhatsApp,14906,25527,2051,13,4,Skyline Towers
2025-11-10,Adset-10,URL-378,Facebook,17114,51981,1088,75,20,Sunshine Meadows
2025-11-11,Adset-1,URL-246,Instagram,3373,35635,2626,62,13,ASBL Spectra
2025-11-11,Adset-6,URL-432,WhatsApp,13221,85335,1367,27,5,GreenNest Residency
2025-11-11,Adset-5,URL-366,WhatsApp,9425,41781,2854,13,20,ASBL Spire
